pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
KC,2023-08-31,84.4,-1.35,5.67,"Greene, Riley",682985,657376,,ball,,,,,13.0,Riley Greene singles on a ground ball to center fielder Isiah Kiner-Falefa.,R,L,R,DET,NYY,B,,,0,2,2023,0.87,-0.78,-0.01,0.69,,,,1,1,Bot,,,,,543309,,,1.394513078040719,-122.902331592052,-3.6896890159749134,8.533158473557501,24.89640973668917,-39.5279811763303,3.6,1.78,,,,84.6,2826.0,6.4,716775,657376,543309,518934,650402,665828,683011,677592,643396,641343,54.09,,,,,,,,6,3,Knuckle Curve,0,0,0,0,0,0,0,0,Strategic,Standard,39.0,0.0,0.012
ST,2023-08-31,86.3,-2.21,5.11,"Greene, Riley",682985,657376,,called_strike,,,,,7.0,Riley Greene singles on a ground ball to center fielder Isiah Kiner-Falefa.,R,L,R,DET,NYY,S,,,0,1,2023,0.62,0.48,-0.6,2.34,,,,1,1,Bot,,,,,543309,,,2.566938760255318,-125.85215816907828,-1.4275626917088002,6.255417122102792,21.835511398720044,-27.00125366150937,3.6,1.78,,,,87.1,2948.0,6.4,716775,657376,543309,518934,650402,665828,683011,677592,643396,641343,54.13,,,,,,,,6,2,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,103.0,0.0,-0.036
SI,2023-08-31,92.5,-1.88,5.28,"Greene, Riley",682985,657376,,called_strike,,,,,13.0,Riley Greene singles on a ground ball to center fielder Isiah Kiner-Falefa.,R,L,R,DET,NYY,S,,,0,0,2023,-0.75,0.75,-0.89,2.14,,,,1,1,Bot,,,,,543309,,,4.21420654098143,-134.84678510082628,-3.965008355571823,-10.049886276579596,25.205613449213825,-22.32483350511037,3.69,1.76,,,,94.0,2570.0,6.8,716775,657376,543309,518934,650402,665828,683011,677592,643396,641343,53.72,,,,,,,,6,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,206.0,0.0,-0.026
CH,2023-08-31,88.1,-2.37,5.56,"Greene, Riley",682985,592454,field_out,hit_into_play,,,,,7.0,Riley Greene pops out to third baseman Oswaldo Cabrera.,R,L,R,DET,NYY,X,5.0,popup,2,2,2023,-0.92,0.36,-0.49,2.07,,,,0,7,Bot,84.85,152.44,,,543309,,,6.490155975092177,-128.13259802121928,-3.122123370756684,-11.421279577157009,26.21302123560172,-27.788824550701808,3.69,1.78,135.0,86.0,68.0,88.5,1163.0,6.5,716775,592454,543309,518934,650402,665828,683011,677592,643396,641343,53.98,0.003,0.003,0.0,1.0,0.0,0.0,3.0,52,5,Changeup,3,0,3,0,0,3,3,0,Strategic,Standard,247.0,-0.005,-0.214
CH,2023-08-31,87.5,-2.41,5.57,"Greene, Riley",682985,592454,,ball,,,,,13.0,Riley Greene pops out to third baseman Oswaldo Cabrera.,R,L,R,DET,NYY,B,,,1,2,2023,-0.95,-0.04,-0.39,0.22,,,,0,7,Bot,,,,,543309,,,6.864762662952222,-127.10979428063013,-6.688591580738022,-11.764241544575016,27.089391176928427,-31.32509079592112,3.58,1.76,,,,87.6,1266.0,6.6,716775,592454,543309,518934,650402,665828,683011,677592,643396,641343,53.94,,,,,,,,52,4,Changeup,3,0,3,0,0,3,3,0,Strategic,Standard,248.0,0.0,0.041
FF,2023-08-31,95.7,-2.11,5.82,"Greene, Riley",682985,592454,,called_strike,,,,,3.0,Riley Greene pops out to third baseman Oswaldo Cabrera.,R,L,R,DET,NYY,S,,,1,1,2023,-0.35,1.29,0.46,3.25,,,,0,7,Bot,,,,,543309,,,7.578599161394237,-139.05529026556772,-4.051736983364823,-6.29950135871144,33.174330758199794,-14.765407039739271,3.67,1.78,,,,95.8,2044.0,6.6,716775,592454,543309,518934,650402,665828,683011,677592,643396,641343,53.93,,,,,,,,52,3,4-Seam Fastball,3,0,3,0,0,3,3,0,Standard,Standard,213.0,0.0,-0.055
CH,2023-08-31,87.0,-2.71,5.57,"Greene, Riley",682985,592454,,swinging_strike,,,,,7.0,Riley Greene pops out to third baseman Oswaldo Cabrera.,R,L,R,DET,NYY,S,,,1,0,2023,-0.97,-0.08,-0.31,1.86,,,,0,7,Bot,,,,,543309,,,7.738923619515456,-126.41834555815136,-2.491555807385417,-12.029199982637689,27.80936583354787,-32.71733333218506,3.69,1.78,,,,86.6,1143.0,6.3,716775,592454,543309,518934,650402,665828,683011,677592,643396,641343,54.18,,,,,,,,52,2,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,254.0,0.0,-0.046
CH,2023-08-31,87.3,-2.81,5.66,"Greene, Riley",682985,592454,,ball,,,,,13.0,Riley Greene pops out to third baseman Oswaldo Cabrera.,R,L,R,DET,NYY,B,,,0,0,2023,-1.22,0.04,-2.25,2.72,,,,0,7,Bot,,,,,543309,,,3.8510169348671934,-127.09028307586424,-0.9465354166213804,-13.9441533648796,28.08116709143537,-31.77653553223689,3.67,1.85,,,,87.0,1277.0,6.3,716775,592454,543309,518934,650402,665828,683011,677592,643396,641343,54.24,,,,,,,,52,1,Changeup,3,0,3,0,0,3,3,0,Standard,Standard,245.0,0.0,0.036
FF,2023-08-30,94.1,-2.01,5.79,"Greene, Riley",682985,543037,field_out,hit_into_play,,,,,5.0,"Riley Greene grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,L,R,DET,NYY,X,6.0,ground_ball,2,1,2023,-0.25,1.54,0.25,2.97,,,,0,6,Bot,109.23,148.37,,,666163,,,6.407292051633703,-136.88720308636525,-5.023290009722691,-4.600431141078652,30.392525501317845,-11.845528802540787,3.7,1.78,45.0,87.0,0.0,94.0,2270.0,6.3,716781,543037,666163,518934,650402,672724,683011,677592,664056,592450,54.22,0.257,0.231,0.0,1.0,0.0,0.0,2.0,51,4,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,210.0,-0.012,-0.281
SL,2023-08-30,89.4,-2.21,5.92,"Greene, Riley",682985,543037,,ball,,,,,11.0,"Riley Greene grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,L,R,DET,NYY,B,,,1,1,2023,0.6,0.77,-0.11,5.27,,,,0,6,Bot,,,,,666163,,,3.878679225947247,-130.15902535673723,2.701703189116416,6.082350414698393,25.35081940053764,-24.11471511973853,3.69,1.67,,,,89.1,2473.0,5.9,716781,543037,666163,518934,650402,672724,683011,677592,664056,592450,54.58,,,,,,,,51,3,Slider,1,6,1,6,6,1,1,6,Infield shade,Standard,182.0,0.0,0.053
